action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 21, 0, 8]",7.0,1.7556667742824332,7.0,0.7414812621369222,1.2485740182096776,14.0,17.480036254935488,21,0,8
move,"[""move"", 21, 0, 9]",7.0,1.687931526064985,7.0,0.7557515053213849,1.221841515693185,14.0,17.10578121970459,21,0,9
move,"[""move"", 21, 1, 0]",9.0,1.8694994625396386,9.0,0.7552121667887174,1.312355814664178,18.0,23.622404663955205,21,1,0
move,"[""move"", 21, 1, 2]",9.0,2.0326727540563714,9.0,0.756961886222859,1.3948173201396152,18.0,25.106711762513076,21,1,2
move,"[""move"", 21, 1, 3]",10.0,1.981898271308296,10.0,0.757436761522076,1.3696675164151861,20.0,27.393350328303722,21,1,3
move,"[""move"", 21, 1, 4]",10.0,2.0018233307443567,10.0,0.7570728473679299,1.3794480890561436,20.0,27.588961781122872,21,1,4
move,"[""move"", 21, 1, 5]",9.0,1.9467353650758927,9.0,0.7355196368583755,1.341127500967134,18.0,24.140295017408413,21,1,5
move,"[""move"", 21, 1, 6]",8.0,1.7494709147524863,8.0,0.7462374992709357,1.2478542070117111,16.0,19.965667312187378,21,1,6
move,"[""move"", 21, 1, 7]",6.0,1.4431263983364893,6.0,0.7285330660470769,1.085829732191783,12.0,13.029956786301396,21,1,7
move,"[""move"", 21, 1, 8]",7.0,1.735281772363899,7.0,0.7497430349445569,1.2425124036542279,14.0,17.39517365115919,21,1,8
move,"[""move"", 21, 1, 9]",9.0,1.8198176044680698,9.0,0.7510568194009026,1.2854372119344866,18.0,23.137869814820757,21,1,9
move,"[""move"", 21, 2, 0]",8.0,1.7685773959967506,8.0,0.7594720820819737,1.264024739039362,16.0,20.22439582462979,21,2,0
move,"[""move"", 21, 2, 1]",10.0,2.055520901499084,10.0,0.752021108821422,1.403771005160253,20.0,28.07542010320506,21,2,1
move,"[""move"", 21, 2, 3]",13.0,2.1567853050120633,13.0,0.759803235171093,1.4582942700915784,26.0,37.91565102238104,21,2,3
move,"[""move"", 21, 2, 4]",8.0,1.8924875829102983,8.0,0.7515571873209581,1.322022385115628,16.0,21.15235816185005,21,2,4
move,"[""move"", 21, 2, 5]",11.0,2.1123218960285293,11.0,0.7419803648846038,1.4271511304565665,22.0,31.397324870044464,21,2,5
move,"[""move"", 21, 2, 6]",7.0,1.6712377780470145,7.0,0.757562484543255,1.2144001312951345,14.0,17.001601838131883,21,2,6
move,"[""move"", 21, 2, 7]",8.0,1.7268988156507175,8.0,0.744726029585952,1.2358124226183347,16.0,19.772998761893355,21,2,7
move,"[""move"", 21, 2, 8]",8.0,1.8381700913739376,8.0,0.7413958336913866,1.289782962532662,16.0,20.636527400522592,21,2,8
move,"[""move"", 21, 2, 9]",7.0,1.6094314808422914,7.0,0.7469206088423112,1.1781760448423013,14.0,16.49446462779222,21,2,9
move,"[""move"", 21, 3, 0]",7.0,1.7055806816624088,7.0,0.7499239177852534,1.227752299723831,14.0,17.188532196133636,21,3,0
move,"[""move"", 21, 3, 1]",11.0,2.08609044054137,11.0,0.7595411462957432,1.4228157934185568,22.0,31.30194745520825,21,3,1
move,"[""move"", 21, 3, 2]",8.0,2.0278946257360255,8.0,0.7682302773472822,1.3980624515416538,16.0,22.36899922466646,21,3,2
move,"[""move"", 21, 3, 4]",9.0,2.0747020621959447,9.0,0.754777694729498,1.4147398784627212,18.0,25.46531781232898,21,3,4
move,"[""move"", 21, 3, 5]",13.0,2.23844850854135,13.0,0.7640001579049538,1.5012243332231516,26.0,39.03183266380194,21,3,5
move,"[""move"", 21, 3, 6]",9.0,1.8450375926168894,9.0,0.7570475986867711,1.3010425956518301,18.0,23.418766721732943,21,3,6
