action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 18, 1, 5]",3.0,1.1099415626221207,3.0,0.6205223383610011,0.865231950491561,6.0,5.191391702949366,18,1,5
move,"[""move"", 18, 1, 6]",4.0,1.2759909733989323,4.0,0.6612121937987517,0.9686015835988421,8.0,7.748812668790737,18,1,6
move,"[""move"", 18, 1, 7]",3.0,1.1525332519117637,3.0,0.6478666315604031,0.9001999417360835,6.0,5.401199650416501,18,1,7
move,"[""move"", 18, 1, 8]",3.0,1.024801989212807,3.0,0.6454621035202174,0.8351320463665123,6.0,5.010792278199074,18,1,8
move,"[""move"", 18, 1, 9]",3.0,0.9312368073728209,3.0,0.6585679519983861,0.7949023796856035,6.0,4.769414278113621,18,1,9
move,"[""move"", 18, 2, 0]",3.0,0.9770586172011061,3.0,0.6239331227910733,0.8004958699960896,6.0,4.802975219976537,18,2,0
move,"[""move"", 18, 2, 1]",3.0,1.367258536753192,3.0,0.6333781057079245,1.0003183212305584,6.0,6.00190992738335,18,2,1
move,"[""move"", 18, 2, 3]",4.0,1.487182490026246,4.0,0.6661675753536918,1.076675032689969,8.0,8.613400261519752,18,2,3
move,"[""move"", 18, 2, 4]",4.0,1.4678344294773,4.0,0.673965930142218,1.070900179809759,8.0,8.567201438478072,18,2,4
move,"[""move"", 18, 2, 5]",3.0,0.7973656394750298,3.0,0.6267892807102285,0.7120774600926292,6.0,4.272464760555775,18,2,5
move,"[""move"", 18, 2, 6]",4.0,1.3686914646516242,4.0,0.6492822003862884,1.0089868325189562,8.0,8.07189466015165,18,2,6
move,"[""move"", 18, 2, 7]",3.0,0.5882824397232117,3.0,0.656670535533646,0.6224764876284287,6.0,3.734858925770572,18,2,7
move,"[""move"", 18, 2, 8]",3.0,1.2016143794538177,3.0,0.6547939180142803,0.928204148734049,6.0,5.569224892404294,18,2,8
move,"[""move"", 18, 2, 9]",3.0,0.7201505476089319,3.0,0.6462765077153098,0.6832135276621208,6.0,4.099281165972725,18,2,9
move,"[""move"", 18, 3, 0]",3.0,0.8724925721155739,3.0,0.6083275290878197,0.7404100506016968,6.0,4.442460303610181,18,3,0
move,"[""move"", 18, 3, 1]",3.0,0.9061025293881775,3.0,0.6466232615868164,0.7763628954874969,6.0,4.658177372924982,18,3,1
move,"[""move"", 18, 3, 2]",4.0,1.3305432867284563,4.0,0.6679215177057214,0.9992324022170889,8.0,7.993859217736711,18,3,2
move,"[""move"", 18, 3, 4]",5.0,1.6644803004572097,5.0,0.6817138467089967,1.1730970735831037,10.0,11.730970735831036,18,3,4
move,"[""move"", 18, 3, 5]",3.0,1.2579118575596089,3.0,0.6389214731595435,0.9484166653595761,6.0,5.690499992157457,18,3,5
move,"[""move"", 18, 3, 6]",4.0,1.5084469834623335,4.0,0.684628286945469,1.0965376352039014,8.0,8.77230108163121,18,3,6
move,"[""move"", 18, 3, 7]",4.0,1.3337607661109123,4.0,0.6525391607711198,0.9931499634410161,8.0,7.945199707528129,18,3,7
move,"[""move"", 18, 3, 8]",4.0,1.3307618646311945,4.0,0.6745595670943727,1.0026607158627836,8.0,8.021285726902269,18,3,8
move,"[""move"", 18, 3, 9]",4.0,1.3017825454133929,4.0,0.6965914972506742,0.9991870213320335,8.0,7.993496170656268,18,3,9
move,"[""move"", 18, 4, 0]",3.0,1.0017742337353877,3.0,0.6050052250361978,0.8033897293857928,6.0,4.820338376314757,18,4,0
move,"[""move"", 18, 4, 1]",4.0,1.4286144638653726,4.0,0.659957407838754,1.0442859358520633,8.0,8.354287486816506,18,4,1
move,"[""move"", 18, 4, 2]",4.0,1.3070486005568926,4.0,0.6671207024955994,0.987084651526246,8.0,7.896677212209968,18,4,2
move,"[""move"", 18, 4, 3]",4.0,1.5034391605677278,4.0,0.683553326568414,1.093496243568071,8.0,8.747969948544569,18,4,3
move,"[""move"", 18, 4, 5]",4.0,1.4418409255339504,4.0,0.6582435047007424,1.0500422151173463,8.0,8.40033772093877,18,4,5
move,"[""move"", 18, 4, 6]",4.0,1.238599182566475,4.0,0.6986886623095597,0.9686439224380176,8.0,7.7491513795041405,18,4,6
move,"[""move"", 18, 4, 7]",3.0,1.022656781688206,3.0,0.6576285022418651,0.8401426419650355,6.0,5.040855851790213,18,4,7
move,"[""move"", 18, 4, 8]",3.0,1.2342704817753323,3.0,0.6635134180234452,0.948891949899389,6.0,5.693351699396334,18,4,8
move,"[""move"", 18, 4, 9]",3.0,1.0875457285266699,3.0,0.6992806641521909,0.8934131963394304,6.0,5.360479178036583,18,4,9
